ClienteCPF;ClienteNome;ClienteSobrenome;ClienteSexo;ClienteNascimento;ClienteEstadoCivil;ClienteRua;ClienteNumero;ClienteBairro;ClienteCEP;ClienteCidade;ClienteEstado;ClientePais;ClienteRendaAnual;ClienteTelefone;ClienteEmail
111.374.542-87;Rachael;Kapoor;F;1984-05-25 00:00:00.000;S;RUA SERVIDÃO DR HERCILIO ALEXA;69;CENTRO;89201015;JOINVILLE;SC;BRASIL;80000;1 (11) 500 555-0149;rachael1@adventure-works.com
168.247.239-32;Rachael;Sai;F;1983-08-07 00:00:00.000;C;RUA RIO GRANDE DO SUL;180;ANITA GARIBALDI;89203570;JOINVILLE;SC;BRASIL;60000;1 (11) 500 555-0196;rachael5@adventure-works.com
521.465.667-75;Rebecca;Robinson;F;1981-06-21 00:00:00.000;S;RUA BONITO LINDO;916;AVENTUREIRO;89226100;JOINVILLE;SC;BRASIL;60000;648-555-0100;rebecca3@adventure-works.com
414.645.304-87;Meagan;Rana;F;1982-03-11 00:00:00.000;S;RUA SENADOR NILO COELHO;279;COSTA E SILVA;89219340;JOINVILLE;SC;BRASIL;70000;1 (11) 500 555-0118;meagan11@adventure-works.com
215.802.266-10;Philip;Carlson;M;1986-08-29 00:00:00.000;C;ALBANO SCHMIDT;1376;BOA VISTA;89205100;JOINVILLE;SC;BRASIL;70000;1 (11) 500 555-0110;philip17@adventure-works.com
694.970.610-88;Joe;Rana;M;1986-07-10 00:00:00.000;S;RUA 24 DE ABRIL;486;PIRABEIRABA;89239040;JOINVILLE;SC;BRASIL;70000;1 (11) 500 555-0177;joe14@adventure-works.com
567.362.641-16;Roy;Sanz;M;1986-02-14 00:00:00.000;S;RUA IVAN RODRIGUES;7397;AVENTUREIRO - COHAB;89225600;JOINVILLE;SC;BRASIL;70000;1 (11) 500 555-0156;roy40@adventure-works.com
234.446.771-97;Kaylee;Hill;F;1983-11-09 00:00:00.000;C;HORTO FLORESTAL;332;BOA VISTA;89205810;JOINVILLE;SC;BRASIL;60000;1 (11) 500 555-0131;kaylee35@adventure-works.com
340.004.684-74;Warren;Andersen;M;1983-06-03 00:00:00.000;S;OTTO JORDAM;34;ITAUM;89208010;JOINVILLE;SC;BRASIL;60000;1 (11) 500 555-0181;warren2@adventure-works.com
493.872.459-94;Adrienne;Gomez;F;1984-11-12 00:00:00.000;S;JUSTINO JOAO PEREIRA;113;AVENTUREIRO;89225054;JOINVILLE;SC;BRASIL;60000;1 (11) 500 555-0149;adrienne1@adventure-works.com
520.071.697-80;Gilbert;Zhu;M;1983-05-18 00:00:00.000;C;CAPITAO ROMUALDO DE BARROS;965;CARVOEIRA;88060400;JOINVILLE;SC;BRASIL;60000;1 (11) 500 555-0127;gilbert11@adventure-works.com
296.227.800-67;James;Davis;M;1985-10-05 00:00:00.000;C;RUA PERO VAZ DE CAMINHA;385;COSTA E SILVA;89218520;JOINVILLE;SC;BRASIL;90000;483-555-0135;james80@adventure-works.com
455.311.302-77;Sarah;Bryant;F;1985-05-08 00:00:00.000;C;RUA PARANÁ;59;ANITA GARIBALDI;89202160;JOINVILLE;SC;BRASIL;60000;197-555-0118;sarah42@adventure-works.com
449.399.187-18;Ian;Long;M;1986-01-29 00:00:00.000;C;DAS DOMESTICAS;70;COSTA E SILVA;89220700;JOINVILLE;SC;BRASIL;60000;212-555-0171;ian50@adventure-works.com
151.427.780-29;Ashlee;Jai;F;1981-09-22 00:00:00.000;C;RUA MARIA LUIZA MARCONDES DA S;54;BOM RETIRO;89223264;JOINVILLE;SC;BRASIL;40000;547-555-0176;ashlee18@adventure-works.com
205.566.314-46;Eduardo;Foster;M;1984-10-21 00:00:00.000;C;RUA FREDERICO FÉLIX CARSTENS;593;BOEHMERWALDT;89232710;JOINVILLE;SC;BRASIL;40000;522-555-0169;eduardo60@adventure-works.com
109.878.387-25;Nicole;Murphy;F;1981-05-31 00:00:00.000;C;MODELO;136;FLORESTA;89210550;JOINVILLE;SC;BRASIL;40000;373-555-0118;nicole32@adventure-works.com
979.674.335-83;Isabella;Morris;F;1982-06-26 00:00:00.000;C;GOTHARD KAESEMODEL;163;ANITA GARIBALDI;89203400;JOINVILLE;SC;BRASIL;60000;693-555-0146;isabella83@adventure-works.com
535.701.124-29;Virginia;Gonzalez;F;1981-09-10 00:00:00.000;C;PRAIA GRANDE;137;BOA VISTA;89228100;JOINVILLE;SC;BRASIL;30000;1 (11) 500 555-0188;virginia21@adventure-works.com
447.277.086-59;Jaclyn;Nara;F;1984-11-06 00:00:00.000;C;RUA PAULO SCHOLZ;87;BOM RETIRO;89223063;JOINVILLE;SC;BRASIL;20000;1 (11) 500 555-0177;jaclyn40@adventure-works.com
408.245.718-79;Marcus;Adams;M;1985-07-15 00:00:00.000;C;AUGUSTO ERNESTO BOETTCHER;155;FLORESTA;89212320;JOINVILLE;SC;BRASIL;70000;687-555-0170;marcus34@adventure-works.com
924.915.128-53;Elizabeth;Coleman;F;1986-03-12 00:00:00.000;C;LIMEIRA;321;BOA VISTA;89205710;JOINVILLE;SC;BRASIL;70000;400-555-0120;elizabeth35@adventure-works.com
450.749.638-90;Mathew;Rubio;M;1985-05-04 00:00:00.000;C;ARNALDO MOREIRA DOUAT;150;FLORESTA;89211000;JOINVILLE;SC;BRASIL;40000;430-555-0126;mathew17@adventure-works.com
992.931.919-61;Justin;Shan;M;1986-07-27 00:00:00.000;C;RODOLFO PLOTOW;320;COSTA E SILVA;89217320;JOINVILLE;SC;BRASIL;40000;215-555-0113;justin27@adventure-works.com
307.637.279-72;Jessica;Taylor;F;1983-08-23 00:00:00.000;C;RUA PIRATUBA;647;BOM RETIRO;89221-596;JOINVILLE;SC;BRASIL;30000;144-555-0123;jessica56@adventure-works.com
766.288.472-07;Hunter;Clark;M;1982-03-19 00:00:00.000;C;BONITO LINDO;986;AVENTUREIRO;89226100;JOINVILLE;SC;BRASIL;30000;121-555-0144;hunter51@adventure-works.com
037.986.302-90;Devin;Perez;M;1982-04-14 00:00:00.000;C;RUA JOÃO PINHEIRO;495;FLORESTA;89210170;JOINVILLE;SC;BRASIL;30000;500-555-0169;devin35@adventure-works.com
047.327.854-29;Seth;Alexander;M;1984-11-26 00:00:00.000;C;FRANCISCO KLEIN;444;AVENTUREIRO;89225630;JOINVILLE;SC;BRASIL;60000;178-555-0186;seth67@adventure-works.com
871.755.221-26;Kevin;Washington;M;1982-04-14 00:00:00.000;C;RIO DO FERRO;291;AVENTUREIRO;89225860;JOINVILLE;SC;BRASIL;60000;970-555-0114;kevin16@adventure-works.com
796.687.353-97;Tyler;Miller;M;1983-09-08 00:00:00.000;C;SAMUEL HEUSY;72;BOM RETIRO;89223270;JOINVILLE;SC;BRASIL;100000;456-555-0191;tyler11@adventure-works.com
432.259.344-56;Adam;Roberts;M;1984-06-15 00:00:00.000;C;RUA GUARUJA;264;ITAUM;89210300;JOINVILLE;SC;BRASIL;60000;868-555-0122;adam34@adventure-works.com
942.757.261-78;George;Gonzalez;M;1982-06-21 00:00:00.000;C;LAGAMAR;147;BOM RETIRO;89223-080;JOINVILLE;SC;BRASIL;20000;1 (11) 500 555-0181;george25@adventure-works.com
167.870.458-39;Dawn;Huang;F;1983-06-08 00:00:00.000;C;RUA DAS VIOLETAS;741;BOA VISTA;89205-620;JOINVILLE;SC;BRASIL;20000;1 (11) 500 555-0154;dawn7@adventure-works.com
814.682.906-03;Rachael;Rodriguez;F;1982-08-27 00:00:00.000;C;RUA ESTRADA PALMEIRA;150;RIO BONITO;89239790;JOINVILLE;SC;BRASIL;30000;1 (11) 500 555-0134;rachael18@adventure-works.com
917.282.848-73;Dennis;Huang;M;1981-02-14 00:00:00.000;S;RUA PARANAGUA;56;NOVA BRASILIA;89213-320;JOINVILLE;SC;BRASIL;20000;183-555-0120;dennis7@adventure-works.com
248.791.159-86;Brandy;Saunders;F;1983-05-25 00:00:00.000;C;SENADOR FELIPE SCHMIDT;219;CENTRO;89201-440;JOINVILLE;SC;BRASIL;30000;1 (11) 500 555-0143;brandy6@adventure-works.com
200.665.746-67;Jenny;Zheng;F;1982-06-22 00:00:00.000;S;RUA ARNALDO MOREIRA DOUAT;150;FLORESTA;89211-000;JOINVILLE;SC;BRASIL;30000;1 (11) 500 555-0162;jenny21@adventure-works.com
847.816.527-53;Tasha;Xu;F;1981-12-06 00:00:00.000;C;RUA JOÃO ALEXANDRE DE FRANÇA;345;AVENTUREIRO;89225140;JOINVILLE;SC;BRASIL;30000;1 (11) 500 555-0194;tasha5@adventure-works.com
232.179.736-16;Julia;Brooks;F;1981-09-12 00:00:00.000;S;AV. ANTONIO RAMOS ALVIM;1350;FLORESTA;89211460;JOINVILLE;SC;BRASIL;70000;845-555-0143;julia63@adventure-works.com
658.748.806-50;Jordan;Carter;F;1981-11-16 00:00:00.000;S;RUA PERDIZ;231;AVENTUREIRO;89226-110;JOINVILLE;SC;BRASIL;70000;609-555-0117;jordan39@adventure-works.com
000.120.508-06;Lacey;Huang;F;1982-01-25 00:00:00.000;S;RUA ALEXANDRE DOEHLER;301;CENTRO;89202-160;JOINVILLE;SC;BRASIL;40000;1 (11) 500 555-0121;lacey18@adventure-works.com
042.526.684-35;Dorothy;Robinson;M;1982-04-05 00:00:00.000;S;RUA VALDOMIRO JOSE BORGES;1109;ITINGA;89233-500;JOINVILLE;SC;BRASIL;80000;423-555-0100;dorothy3@adventure-works.com
644.269.485-34;Courtney;Wright;F;1982-02-27 00:00:00.000;C;RUA JOÃO CLAUDINO MATIAS;75;PARQUE JOINVILLE;89224-026;JOINVILLE;SC;BRASIL;40000;366-555-0162;courtney16@adventure-works.com
582.918.564-45;Joseph;Garcia;M;1982-01-04 00:00:00.000;C;RUA COMANDANTE FREDERICO STOLL;46;CENTRO;89201340;JOINVILLE;SC;BRASIL;60000;594-555-0120;joseph23@adventure-works.com
775.334.351-75;Gabriel;Green;M;1981-02-02 00:00:00.000;C;RUA  IBIRAPUERA;66;FLORESTA;89212-020;JOINVILLE;SC;BRASIL;60000;149-555-0162;gabriel45@adventure-works.com
737.262.538-92;Alexandria;Sandberg;F;1981-12-23 00:00:00.000;C;FARROPILHA;511;FLORESTA;89204060;JOINVILLE;SC;BRASIL;40000;998-555-0194;alexandria27@adventure-works.com
741.189.051-90;Courtney;Hernandez;F;1983-02-20 00:00:00.000;S;RUA DR. SEHRWALD;165;ATIRADORES;89203-240;JOINVILLE;SC;BRASIL;60000;424-555-0199;courtney14@adventure-works.com
405.801.215-97;Dylan;Lal;M;1981-09-12 00:00:00.000;C;RUA LEOBERTO LEAL;68;GUANABARA;89207770;JOINVILLE;SC;BRASIL;70000;844-555-0156;dylan28@adventure-works.com
948.865.408-61;Elizabeth;Davis;F;1981-07-11 00:00:00.000;S;PRUDENTE DE MORAIS;593;STO ANTONIO;89239 000;JOINVILLE;SC;BRASIL;70000;884-555-0119;elizabeth9@adventure-works.com
926.978.485-96;Ana;Griffin;F;1983-12-09 00:00:00.000;C;RUA TUIUTI;3468;AVENTUREIRO;89226000;JOINVILLE;SC;BRASIL;70000;377-555-0180;ana19@adventure-works.com
895.567.128-15;Anne;Alvarez;F;1984-01-20 00:00:00.000;S;RUA HENRIQUE DINGEE;288;GUANABARA;89207450;JOINVILLE;SC;BRASIL;70000;297-555-0150;anne5@adventure-works.com
955.123.771-46;Alexandra;Roberts;F;1984-06-22 00:00:00.000;S;RUA ESTRADA QUIRIRI;1433;PIRABEIRABA;89239490;JOINVILLE;SC;BRASIL;60000;685-555-0149;alexandra47@adventure-works.com
864.195.652-44;Antonio;Patterson;M;1983-05-01 00:00:00.000;S;TENENTE ANTONIO JOAO;2546;BOM RETIRO;89223100;JOINVILLE;SC;BRASIL;80000;1 (11) 500 555-0197;antonio10@adventure-works.com
768.801.435-78;Sharon;Salavaria;M;1983-01-09 00:00:00.000;S;RUA DAVI DOS REIS;79;ITAUM;89229410;JOINVILLE;SC;BRASIL;70000;109-555-0100;sharon4@adventure-works.com
538.326.304-95;Katie;She;F;1984-04-22 00:00:00.000;C;RUA RODOLFO SCHOENE;204;BOHEMERWALTD;89235600;JOINVILLE;SC;BRASIL;70000;1 (11) 500 555-0150;katie3@adventure-works.com
498.942.827-94;Rafael;Black;M;1983-06-10 00:00:00.000;C;RUA PADRE KOLB;99;BUCAREIN;89202035;JOINVILLE;SC;BRASIL;70000;1 (11) 500 555-0147;rafael44@adventure-works.com
272.099.181-54;Latasha;Munoz;F;1983-09-02 00:00:00.000;C;RUA SANTA CATARINA;786;FLORESTA;89211000;JOINVILLE;SC;BRASIL;80000;1 (11) 500 555-0118;latasha7@adventure-works.com
611.967.982-05;Kelsey;Becker;F;1984-01-13 00:00:00.000;C;RUA PROF. ALFREDO MOREIRA;54;JARDIM IRIRIU;89224045;JOINVILLE;SC;BRASIL;130000;1 (11) 500 555-0135;kelsey19@adventure-works.com
367.762.504-78;Randy;Xu;M;1981-12-09 00:00:00.000;S;MARIZ LUIZA MARCONDES DA SILVA;35;BOM RETIRO;89223230;JOINVILLE;SC;BRASIL;130000;1 (11) 500 555-0188;randy14@adventure-works.com
075.656.505-34;Bailey;Collins;F;1984-04-30 00:00:00.000;C;RUA RUDOLFO SCHRAMM;11246;PIRABEIRABA;89239283;JOINVILLE;SC;BRASIL;80000;968-555-0128;bailey22@adventure-works.com
590.446.674-64;Amanda;Adams;F;1984-01-19 00:00:00.000;S;RUA PRAIA GRANDE;828;BOA VISTA;89228100;JOINVILLE;SC;BRASIL;80000;592-555-0166;amanda58@adventure-works.com
302.757.907-26;Katherine;Williams;F;1984-08-04 00:00:00.000;C;RUA CORUPA;119;ATIRADORES;89203000;JOINVILLE;SC;BRASIL;60000;351-555-0197;katherine73@adventure-works.com
982.443.333-86;Caroline;Barnes;F;1983-11-12 00:00:00.000;S;RUA TUIUTI;2086;AVENTUREIRO;89226000;JOINVILLE;SC;BRASIL;60000;820-555-0119;caroline5@adventure-works.com
009.745.627-04;Randy;Sun;M;1985-02-14 00:00:00.000;S;RUA CORUPÁ;650;ANITA GARIBALDI;89203620;JOINVILLE;SC;BRASIL;60000;156-555-0147;randy15@adventure-works.com
242.852.009-87;Destiny;Garcia;F;1983-10-16 00:00:00.000;S;RUA XV DE OUTUBRO;3560;RIO BONITO;89239700;JOINVILLE;SC;BRASIL;60000;928-555-0186;destiny16@adventure-works.com
680.072.873-65;Audrey;Ramos;F;1981-02-18 00:00:00.000;S;RUA DAS ANDORINHAS;823;COSTA E SILVA;89220020;JOINVILLE;SC;BRASIL;120000;1 (11) 500 555-0176;audrey19@adventure-works.com
127.095.778-99;Bonnie;Jai;F;1983-11-16 00:00:00.000;C;RUA RIO BRANCO;275;CENTRO;89201080;JOINVILLE;SC;BRASIL;130000;1 (11) 500 555-0185;bonnie17@adventure-works.com
664.592.409-36;Jackson;Washington;M;1983-09-03 00:00:00.000;C;RUA: RUI BARBOSA;1431;COSTA E SILVA;89220-100;JOINVILLE;SC;BRASIL;130000;644-555-0115;jackson15@adventure-works.com
853.871.741-29;Christopher;Johnson;M;1983-09-27 00:00:00.000;C;RUA HAITI;149;ITAUM;89209230;JOINVILLE;SC;BRASIL;80000;130-555-0198;christopher25@adventure-works.com
532.162.978-25;Kimberly;Richardson;F;1983-08-08 00:00:00.000;C;RUA JOÃO HENRIQUE FERREIRA;717;ESPINHEIROS;89228720;JOINVILLE;SC;BRASIL;60000;116-555-0182;kimberly13@adventure-works.com
728.828.194-67;Alexandria;Howard;F;1981-02-12 00:00:00.000;S;RUA CAMPO ERE;438;ITAUM;89210-450;JOINVILLE;SC;BRASIL;60000;935-555-0120;alexandria33@adventure-works.com
504.458.475-36;Alexandra;Foster;F;1982-01-15 00:00:00.000;C;RUA QUATRO DE FEVEREIRO;50;PIRABEIRABA;89239060;JOINVILLE;SC;BRASIL;60000;278-555-0183;alexandra37@adventure-works.com
986.685.197-11;Cheryl;Ortega;F;1983-03-13 00:00:00.000;S;JOAO PAUL;280;FLORESTA;89211465;JOINVILLE;SC;BRASIL;70000;354-555-0177;cheryl24@adventure-works.com
156.284.058-45;Alex;Campbell;M;1983-06-18 00:00:00.000;C;RUA DA PEDREIRA;385;ITINGA;89233600;JOINVILLE;SC;BRASIL;80000;376-555-0156;alex35@adventure-works.com
149.068.059-23;Melanie;Hughes;F;1981-05-09 00:00:00.000;S;RUA RUI BARBOSA;1431;COSTA E SILVA;89220100;JOINVILLE;SC;BRASIL;80000;909-555-0153;melanie27@adventure-works.com
771.504.314-50;Max;Alvarez;M;1981-06-06 00:00:00.000;S;RUA ANGELO SOTOPIETRA;415;ESCOLINHA;89235-340;JOINVILLE;SC;BRASIL;70000;1 (11) 500 555-0124;max5@adventure-works.com
913.728.003-69;Diane;Vazquez;F;1981-06-13 00:00:00.000;S;RUA  PADRE ROMA;150;JARIVATUBA;89230-100;JOINVILLE;SC;BRASIL;90000;1 (11) 500 555-0128;diane19@adventure-works.com
717.718.927-60;Kathryn;Chapman;F;1981-04-03 00:00:00.000;S;GUAIANSES;274;FLORESTA;89212420;JOINVILLE;SC;BRASIL;70000;1 (11) 500 555-0127;kathryn14@adventure-works.com
830.687.559-06;Kara;Anand;F;1981-05-22 00:00:00.000;C;RUA EUGENIO ERNESTO KUNDE;778;PIRABEIRABA;89230-000;JOINVILLE;SC;BRASIL;70000;1 (11) 500 555-0130;kara20@adventure-works.com
578.430.261-46;Joanna;Vazquez;F;1981-02-18 00:00:00.000;C;RUA 6 DE JANEIRO;251;PARANAGUAMIRIM;89231420;JOINVILLE;SC;BRASIL;70000;1 (11) 500 555-0182;joanna13@adventure-works.com
520.204.339-27;Frederick;Martinez;M;1981-10-31 00:00:00.000;C;RUA UBERABA;270;FLORESTA;89204000;JOINVILLE;SC;BRASIL;60000;1 (11) 500 555-0142;frederick14@adventure-works.com
570.797.527-86;Tonya;Chande;F;1981-01-25 00:00:00.000;C;RUA COMANDANTE IRAPUA,;38;COSTA E SILVA;89218620;JOINVILLE;SC;BRASIL;60000;1 (11) 500 555-0177;tonya14@adventure-works.com
437.076.420-56;Rosa;Wang;F;1981-02-28 00:00:00.000;S;RUA  COLOMBO;193;ITAUM;89209-300;JOINVILLE;SC;BRASIL;60000;1 (11) 500 555-0178;rosa1@adventure-works.com
585.133.807-41;Leah;Hu;F;1981-06-05 00:00:00.000;C;RUA ITAPEMA;217;FLORESTA;89210370;JOINVILLE;SC;BRASIL;110000;1 (11) 500 555-0191;leah16@adventure-works.com
967.969.619-55;Kelvin;Carson;M;1981-02-08 00:00:00.000;S;RUA FERNANDO GOLL;292;NOVA BRASILIA;89213390;JOINVILLE;SC;BRASIL;60000;1 (11) 500 555-0149;kelvin11@adventure-works.com
528.695.510-93;Veronica;Srini;F;1983-03-23 00:00:00.000;C;RUA ALCIDES LINHARES DE MEDEIR;343;ESPINHEIROS;89228610;JOINVILLE;SC;BRASIL;60000;1 (11) 500 555-0173;veronica9@adventure-works.com
915.247.786-82;Kristina;Kapoor;F;1983-08-14 00:00:00.000;S;RUA ALFREDO IROPP;150;COSTA E SILVA;89220530;JOINVILLE;SC;BRASIL;60000;1 (11) 500 555-0140;kristina1@adventure-works.com
281.558.454-27;Donna;Sharma;F;1981-01-13 00:00:00.000;S;ESTRADA DO SUL;11;VILANOVA;89237800;JOINVILLE;SC;BRASIL;60000;1 (11) 500 555-0118;donna9@adventure-works.com
903.175.218-02;Johnny;Shan;M;1982-04-22 00:00:00.000;S;RUA OTTO MAX PETTERSEN;395;AVENTUREIRO;89226250;JOINVILLE;SC;BRASIL;60000;1 (11) 500 555-0145;johnny11@adventure-works.com
